date,temp,pop,time
2023-06-13T23:00:00Z,18.50347222222222,NH,2023-06-13T23:00:00Z
2023-06-14T23:00:00Z,18.446527777777778,NH,2023-06-14T23:00:00Z
2023-06-15T23:00:00Z,18.630902777777777,NH,2023-06-15T23:00:00Z
2023-06-16T23:00:00Z,18.947569444444444,NH,2023-06-16T23:00:00Z
2023-06-17T23:00:00Z,19.31215277777778,NH,2023-06-17T23:00:00Z
2023-06-18T23:00:00Z,19.70277777777778,NH,2023-06-18T23:00:00Z
2023-06-19T23:00:00Z,19.972916666666666,NH,2023-06-19T23:00:00Z
2023-06-20T23:00:00Z,20.189583333333335,NH,2023-06-20T23:00:00Z
2023-06-21T23:00:00Z,20.29236111111111,NH,2023-06-21T23:00:00Z
2023-06-22T23:00:00Z,20.26701388888889,NH,2023-06-22T23:00:00Z
2023-06-23T23:00:00Z,20.28090277777778,NH,2023-06-23T23:00:00Z
2023-06-24T23:00:00Z,20.16111111111111,NH,2023-06-24T23:00:00Z
2023-06-25T23:00:00Z,20.110416666666666,NH,2023-06-25T23:00:00Z
2023-06-26T23:00:00Z,20.423958333333335,NH,2023-06-26T23:00:00Z
2023-06-27T23:00:00Z,20.86111111111111,NH,2023-06-27T23:00:00Z
2023-06-28T23:00:00Z,21.365972222222222,NH,2023-06-28T23:00:00Z
2023-06-29T23:00:00Z,21.339583333333334,NH,2023-06-29T23:00:00Z
2023-06-30T23:00:00Z,21.194444444444443,NH,2023-06-30T23:00:00Z
2023-07-01T23:00:00Z,21.169791666666665,NH,2023-07-01T23:00:00Z
2023-07-02T23:00:00Z,20.948958333333334,NH,2023-07-02T23:00:00Z
2023-07-03T23:00:00Z,20.764583333333334,NH,2023-07-03T23:00:00Z
2023-07-04T23:00:00Z,20.990972222222222,NH,2023-07-04T23:00:00Z
2023-07-05T23:00:00Z,21.344444444444445,NH,2023-07-05T23:00:00Z
2023-07-06T23:00:00Z,21.65,NH,2023-07-06T23:00:00Z
2023-07-07T23:00:00Z,21.660069444444446,NH,2023-07-07T23:00:00Z
2023-07-08T23:00:00Z,21.647916666666667,NH,2023-07-08T23:00:00Z
2023-07-09T23:00:00Z,21.892708333333335,NH,2023-07-09T23:00:00Z
2023-07-10T23:00:00Z,22.006944444444443,NH,2023-07-10T23:00:00Z
2023-07-11T23:00:00Z,22.248958333333334,NH,2023-07-11T23:00:00Z
2023-07-12T23:00:00Z,22.45451388888889,NH,2023-07-12T23:00:00Z
2023-07-13T23:00:00Z,22.600694444444443,NH,2023-07-13T23:00:00Z
2023-07-14T23:00:00Z,22.610069444444445,NH,2023-07-14T23:00:00Z
2023-07-15T23:00:00Z,22.764583333333334,NH,2023-07-15T23:00:00Z
2023-07-16T23:00:00Z,22.764583333333334,NH,2023-07-16T23:00:00Z
2023-07-17T23:00:00Z,22.617361111111112,NH,2023-07-17T23:00:00Z
2023-07-18T23:00:00Z,22.640625,NH,2023-07-18T23:00:00Z
2023-07-20T23:00:00Z,23.613194444444446,NH,2023-07-20T23:00:00Z
2023-07-21T23:00:00Z,23.471180555555556,NH,2023-07-21T23:00:00Z
2023-07-22T23:00:00Z,22.768055555555556,NH,2023-07-22T23:00:00Z
2023-07-23T23:00:00Z,22.537152777777777,NH,2023-07-23T23:00:00Z
2023-07-24T23:00:00Z,22.634027777777778,NH,2023-07-24T23:00:00Z
2023-07-25T23:00:00Z,22.891666666666666,NH,2023-07-25T23:00:00Z
2023-07-26T23:00:00Z,23.222569444444446,NH,2023-07-26T23:00:00Z
2023-07-27T23:00:00Z,23.416666666666668,NH,2023-07-27T23:00:00Z
2023-07-28T23:00:00Z,23.424305555555556,NH,2023-07-28T23:00:00Z
2023-07-29T23:00:00Z,23.37673611111111,NH,2023-07-29T23:00:00Z
2023-07-30T23:00:00Z,23.19097222222222,NH,2023-07-30T23:00:00Z
2023-07-31T23:00:00Z,23.009027777777778,NH,2023-07-31T23:00:00Z
2023-08-01T23:00:00Z,22.796180555555555,NH,2023-08-01T23:00:00Z
2023-08-02T23:00:00Z,22.561458333333334,NH,2023-08-02T23:00:00Z
2023-08-03T23:00:00Z,22.28159722222222,NH,2023-08-03T23:00:00Z
2023-08-04T23:00:00Z,21.757491289198605,NH,2023-08-04T23:00:00Z
2023-08-05T23:00:00Z,21.607291666666665,NH,2023-08-05T23:00:00Z
2023-08-06T23:00:00Z,21.715972222222224,NH,2023-08-06T23:00:00Z
2023-08-07T23:00:00Z,21.889583333333334,NH,2023-08-07T23:00:00Z
2023-08-08T23:00:00Z,22.111805555555556,NH,2023-08-08T23:00:00Z
2023-08-09T23:00:00Z,22.161805555555556,NH,2023-08-09T23:00:00Z
2023-08-10T23:00:00Z,22.30173611111111,NH,2023-08-10T23:00:00Z
2023-08-11T23:00:00Z,22.784027777777776,NH,2023-08-11T23:00:00Z
2023-08-12T23:00:00Z,23.189895470383274,NH,2023-08-12T23:00:00Z
2023-08-13T23:00:00Z,23.33888888888889,NH,2023-08-13T23:00:00Z
2023-08-14T23:00:00Z,23.011458333333334,NH,2023-08-14T23:00:00Z
2023-08-15T23:00:00Z,22.57986111111111,NH,2023-08-15T23:00:00Z
2023-08-16T23:00:00Z,22.320138888888888,NH,2023-08-16T23:00:00Z
2023-08-17T23:00:00Z,22.478472222222223,NH,2023-08-17T23:00:00Z
2023-08-18T23:00:00Z,22.580555555555556,NH,2023-08-18T23:00:00Z
2023-08-19T23:00:00Z,22.5875,NH,2023-08-19T23:00:00Z
2023-08-20T23:00:00Z,22.658680555555556,NH,2023-08-20T23:00:00Z
2023-08-21T23:00:00Z,22.509375,NH,2023-08-21T23:00:00Z
2023-08-22T23:00:00Z,22.243055555555557,NH,2023-08-22T23:00:00Z
2023-08-23T23:00:00Z,22.166319444444444,NH,2023-08-23T23:00:00Z
2023-08-24T23:00:00Z,22.3875,NH,2023-08-24T23:00:00Z
2023-08-25T23:00:00Z,22.26076388888889,NH,2023-08-25T23:00:00Z
2023-08-26T23:00:00Z,22.072222222222223,NH,2023-08-26T23:00:00Z
2023-08-27T23:00:00Z,21.88715277777778,NH,2023-08-27T23:00:00Z
2023-08-28T23:00:00Z,21.653472222222224,NH,2023-08-28T23:00:00Z
2023-08-29T23:00:00Z,21.500694444444445,NH,2023-08-29T23:00:00Z
2023-08-30T23:00:00Z,21.414930555555557,NH,2023-08-30T23:00:00Z
2023-08-31T23:00:00Z,21.228472222222223,NH,2023-08-31T23:00:00Z
2023-09-01T23:00:00Z,20.695138888888888,NH,2023-09-01T23:00:00Z
2023-09-02T23:00:00Z,20.38850174216028,NH,2023-09-02T23:00:00Z
2023-09-03T23:00:00Z,20.365625,NH,2023-09-03T23:00:00Z
2023-09-04T23:00:00Z,20.21909722222222,NH,2023-09-04T23:00:00Z
2023-09-05T23:00:00Z,20.050694444444446,NH,2023-09-05T23:00:00Z
2023-09-06T23:00:00Z,19.757986111111112,NH,2023-09-06T23:00:00Z
2023-09-07T23:00:00Z,19.864583333333332,NH,2023-09-07T23:00:00Z
2023-09-08T23:00:00Z,19.951041666666665,NH,2023-09-08T23:00:00Z
2023-09-09T23:00:00Z,19.944444444444443,NH,2023-09-09T23:00:00Z
2023-09-10T23:00:00Z,19.922916666666666,NH,2023-09-10T23:00:00Z
2023-09-11T23:00:00Z,19.75486111111111,NH,2023-09-11T23:00:00Z
2023-09-12T23:00:00Z,19.552430555555556,NH,2023-09-12T23:00:00Z
2023-09-13T23:00:00Z,19.375694444444445,NH,2023-09-13T23:00:00Z
2023-09-14T23:00:00Z,19.100347222222222,NH,2023-09-14T23:00:00Z
2023-09-15T23:00:00Z,19.013194444444444,NH,2023-09-15T23:00:00Z
2023-09-16T23:00:00Z,18.671180555555555,NH,2023-09-16T23:00:00Z
2023-09-17T23:00:00Z,18.320833333333333,NH,2023-09-17T23:00:00Z
2023-09-18T23:00:00Z,17.880555555555556,NH,2023-09-18T23:00:00Z
2023-09-19T23:00:00Z,17.583333333333332,NH,2023-09-19T23:00:00Z
2023-09-20T23:00:00Z,17.575347222222224,NH,2023-09-20T23:00:00Z
2023-09-21T23:00:00Z,17.711111111111112,NH,2023-09-21T23:00:00Z
2023-09-22T23:00:00Z,18.010069444444444,NH,2023-09-22T23:00:00Z
2023-09-23T23:00:00Z,18.487152777777776,NH,2023-09-23T23:00:00Z
2023-09-24T23:00:00Z,18.619791666666668,NH,2023-09-24T23:00:00Z
2023-09-25T23:00:00Z,18.632986111111112,NH,2023-09-25T23:00:00Z
2023-09-26T23:00:00Z,18.40625,NH,2023-09-26T23:00:00Z
2023-09-27T23:00:00Z,18.387847222222224,NH,2023-09-27T23:00:00Z
2023-09-28T23:00:00Z,18.382638888888888,NH,2023-09-28T23:00:00Z
2023-09-29T23:00:00Z,18.007291666666667,NH,2023-09-29T23:00:00Z
2023-09-30T23:00:00Z,17.496875,NH,2023-09-30T23:00:00Z
2023-10-01T23:00:00Z,17.198257839721254,NH,2023-10-01T23:00:00Z
2023-10-02T23:00:00Z,16.539236111111112,NH,2023-10-02T23:00:00Z
2023-10-03T23:00:00Z,16.054861111111112,NH,2023-10-03T23:00:00Z
2023-10-04T23:00:00Z,15.646180555555556,NH,2023-10-04T23:00:00Z
2023-10-05T23:00:00Z,15.64236111111111,NH,2023-10-05T23:00:00Z
2023-10-06T23:00:00Z,15.800694444444444,NH,2023-10-06T23:00:00Z
2023-10-07T23:00:00Z,15.790277777777778,NH,2023-10-07T23:00:00Z
2023-10-08T23:00:00Z,15.217708333333333,NH,2023-10-08T23:00:00Z
2023-10-09T23:00:00Z,14.842361111111112,NH,2023-10-09T23:00:00Z
2023-10-10T23:00:00Z,14.831944444444444,NH,2023-10-10T23:00:00Z
2023-10-11T23:00:00Z,14.662152777777777,NH,2023-10-11T23:00:00Z
2023-10-12T23:00:00Z,14.616319444444445,NH,2023-10-12T23:00:00Z
2023-10-13T23:00:00Z,14.814583333333333,NH,2023-10-13T23:00:00Z
2023-10-14T23:00:00Z,15.021527777777777,NH,2023-10-14T23:00:00Z
2023-10-15T23:00:00Z,15.089930555555556,NH,2023-10-15T23:00:00Z
2023-10-16T23:00:00Z,14.844444444444445,NH,2023-10-16T23:00:00Z
2023-10-17T23:00:00Z,14.04861111111111,NH,2023-10-17T23:00:00Z
2023-10-18T23:00:00Z,13.380208333333334,NH,2023-10-18T23:00:00Z
2023-10-19T23:00:00Z,13.263194444444444,NH,2023-10-19T23:00:00Z
2023-10-20T23:00:00Z,13.422222222222222,NH,2023-10-20T23:00:00Z
2023-10-21T23:00:00Z,13.618402777777778,NH,2023-10-21T23:00:00Z
2023-10-22T23:00:00Z,13.744791666666666,NH,2023-10-22T23:00:00Z
2023-10-23T23:00:00Z,13.534027777777778,NH,2023-10-23T23:00:00Z
2023-10-24T23:00:00Z,13.244444444444445,NH,2023-10-24T23:00:00Z
2023-10-25T23:00:00Z,12.81076388888889,NH,2023-10-25T23:00:00Z
2023-10-26T23:00:00Z,12.339236111111111,NH,2023-10-26T23:00:00Z
2023-10-27T23:00:00Z,11.923958333333333,NH,2023-10-27T23:00:00Z
2023-10-28T23:00:00Z,11.618402777777778,NH,2023-10-28T23:00:00Z
2023-10-30T00:00:00Z,11.318055555555556,NH,2023-10-30T00:00:00Z
2023-10-31T00:00:00Z,11.264930555555555,NH,2023-10-31T00:00:00Z
2023-11-01T00:00:00Z,11.478125,NH,2023-11-01T00:00:00Z
2023-11-02T00:00:00Z,10.830208333333333,NH,2023-11-02T00:00:00Z
2023-11-03T00:00:00Z,10.21701388888889,NH,2023-11-03T00:00:00Z
2023-11-04T00:00:00Z,9.907317073170733,NH,2023-11-04T00:00:00Z
2023-11-05T00:00:00Z,9.823611111111111,NH,2023-11-05T00:00:00Z
2023-11-06T00:00:00Z,9.869791666666666,NH,2023-11-06T00:00:00Z
2023-11-07T00:00:00Z,9.811805555555555,NH,2023-11-07T00:00:00Z
2023-11-08T00:00:00Z,9.638541666666667,NH,2023-11-08T00:00:00Z
2023-11-09T00:00:00Z,9.397569444444445,NH,2023-11-09T00:00:00Z
2023-11-10T00:00:00Z,9.48611111111111,NH,2023-11-10T00:00:00Z
2023-11-11T00:00:00Z,9.574305555555556,NH,2023-11-11T00:00:00Z
2023-11-12T00:00:00Z,9.621875,NH,2023-11-12T00:00:00Z
2023-11-13T00:00:00Z,8.7,NH,2023-11-13T00:00:00Z
2023-11-14T00:00:00Z,8.140972222222222,NH,2023-11-14T00:00:00Z
2023-11-15T00:00:00Z,7.922569444444444,NH,2023-11-15T00:00:00Z
2023-11-16T00:00:00Z,7.377430555555556,NH,2023-11-16T00:00:00Z
2023-11-17T00:00:00Z,6.865277777777778,NH,2023-11-17T00:00:00Z
2023-11-18T00:00:00Z,6.637152777777778,NH,2023-11-18T00:00:00Z
2023-11-19T00:00:00Z,6.492013888888889,NH,2023-11-19T00:00:00Z
2023-11-20T00:00:00Z,6.3434027777777775,NH,2023-11-20T00:00:00Z
2023-11-21T00:00:00Z,6.50625,NH,2023-11-21T00:00:00Z
2023-11-22T00:00:00Z,6.672916666666667,NH,2023-11-22T00:00:00Z
2023-11-23T00:00:00Z,6.330208333333333,NH,2023-11-23T00:00:00Z
2023-11-24T00:00:00Z,5.728125,NH,2023-11-24T00:00:00Z
2023-11-25T00:00:00Z,5.514583333333333,NH,2023-11-25T00:00:00Z
2023-11-26T00:00:00Z,5.710069444444445,NH,2023-11-26T00:00:00Z
2023-11-27T00:00:00Z,5.652083333333334,NH,2023-11-27T00:00:00Z
2023-11-28T00:00:00Z,5.523263888888889,NH,2023-11-28T00:00:00Z
2023-11-29T00:00:00Z,5.31875,NH,2023-11-29T00:00:00Z
2023-11-30T00:00:00Z,4.883680555555555,NH,2023-11-30T00:00:00Z
2023-12-01T00:00:00Z,5.107986111111111,NH,2023-12-01T00:00:00Z
2023-12-02T00:00:00Z,5.029861111111111,NH,2023-12-02T00:00:00Z
2023-12-03T00:00:00Z,4.583333333333333,NH,2023-12-03T00:00:00Z
2023-12-04T00:00:00Z,4.340625,NH,2023-12-04T00:00:00Z
2023-12-05T00:00:00Z,4.342013888888889,NH,2023-12-05T00:00:00Z
2023-12-06T00:00:00Z,4.037152777777778,NH,2023-12-06T00:00:00Z
2023-12-07T00:00:00Z,3.7333333333333334,NH,2023-12-07T00:00:00Z
2023-12-08T00:00:00Z,3.361458333333333,NH,2023-12-08T00:00:00Z
2023-12-09T00:00:00Z,3.2070175438596493,NH,2023-12-09T00:00:00Z
2023-12-10T00:00:00Z,3.746043165467626,NH,2023-12-10T00:00:00Z
2023-12-11T00:00:00Z,4.509375,NH,2023-12-11T00:00:00Z
2023-12-12T00:00:00Z,4.895833333333333,NH,2023-12-12T00:00:00Z
2023-12-13T00:00:00Z,4.490243902439024,NH,2023-12-13T00:00:00Z
2023-12-14T00:00:00Z,6.488,NH,2023-12-14T00:00:00Z
2023-12-15T00:00:00Z,6.539285714285715,NH,2023-12-15T00:00:00Z
2023-12-16T00:00:00Z,6.2299999999999995,NH,2023-12-16T00:00:00Z
2023-12-17T00:00:00Z,5.674074074074074,NH,2023-12-17T00:00:00Z
2023-12-18T00:00:00Z,5.196428571428571,NH,2023-12-18T00:00:00Z
2023-12-19T00:00:00Z,4.8875,NH,2023-12-19T00:00:00Z
2023-12-20T00:00:00Z,5.9135593220338984,NH,2023-12-20T00:00:00Z
2023-12-21T00:00:00Z,6.0109375,NH,2023-12-21T00:00:00Z
2023-12-22T00:00:00Z,6.320289855072464,NH,2023-12-22T00:00:00Z
2023-12-23T00:00:00Z,6.2898550724637685,NH,2023-12-23T00:00:00Z
2023-12-24T00:00:00Z,6.395522388059701,NH,2023-12-24T00:00:00Z
2023-12-25T00:00:00Z,6.597014925373134,NH,2023-12-25T00:00:00Z
2023-12-26T00:00:00Z,6.479365079365079,NH,2023-12-26T00:00:00Z
2023-12-27T00:00:00Z,5.747368421052632,NH,2023-12-27T00:00:00Z
2023-12-28T00:00:00Z,5.865116279069768,NH,2023-12-28T00:00:00Z
2023-12-29T00:00:00Z,5.934883720930233,NH,2023-12-29T00:00:00Z
2023-12-30T00:00:00Z,5.816666666666666,NH,2023-12-30T00:00:00Z
2023-12-31T00:00:00Z,5.485714285714286,NH,2023-12-31T00:00:00Z
NA,5.2,NH,NA
NA,5.2,NH,NA
2023-01-01T00:00:00Z,13.951783166904422,NC,2023-01-01T00:00:00Z
2023-01-10T00:00:00Z,11.73033381712627,NC,2023-01-10T00:00:00Z
2023-01-11T00:00:00Z,11.503924418604651,NC,2023-01-11T00:00:00Z
2023-01-12T00:00:00Z,11.599429386590584,NC,2023-01-12T00:00:00Z
2023-01-13T00:00:00Z,11.84275147928994,NC,2023-01-13T00:00:00Z
2023-01-14T00:00:00Z,12.299559471365638,NC,2023-01-14T00:00:00Z
2023-01-15T00:00:00Z,12.208454810495628,NC,2023-01-15T00:00:00Z
2023-01-16T00:00:00Z,12.466124260355029,NC,2023-01-16T00:00:00Z
2023-01-17T00:00:00Z,11.756323529411764,NC,2023-01-17T00:00:00Z
2023-01-18T00:00:00Z,10.815195369030391,NC,2023-01-18T00:00:00Z
2023-01-19T00:00:00Z,11.097581792318634,NC,2023-01-19T00:00:00Z
2023-01-02T00:00:00Z,13.751470588235295,NC,2023-01-02T00:00:00Z
2023-01-20T00:00:00Z,11.305,NC,2023-01-20T00:00:00Z
2023-01-21T00:00:00Z,10.446829971181556,NC,2023-01-21T00:00:00Z
2023-01-22T00:00:00Z,8.981818181818182,NC,2023-01-22T00:00:00Z
2023-01-23T00:00:00Z,8.73242857142857,NC,2023-01-23T00:00:00Z
2023-01-24T00:00:00Z,9.634682080924856,NC,2023-01-24T00:00:00Z
2023-01-25T00:00:00Z,10.464387464387464,NC,2023-01-25T00:00:00Z
2023-01-26T00:00:00Z,10.860407569141193,NC,2023-01-26T00:00:00Z
2023-01-27T00:00:00Z,11.09111842105263,NC,2023-01-27T00:00:00Z
2023-01-28T00:00:00Z,11.06853448275862,NC,2023-01-28T00:00:00Z
2023-01-29T00:00:00Z,10.827705627705628,NC,2023-01-29T00:00:00Z
2023-01-03T00:00:00Z,14.130901287553648,NC,2023-01-03T00:00:00Z
2023-01-30T00:00:00Z,10.793776824034335,NC,2023-01-30T00:00:00Z
2023-01-31T00:00:00Z,10.03580786026201,NC,2023-01-31T00:00:00Z
2023-01-04T00:00:00Z,14.591988555078684,NC,2023-01-04T00:00:00Z
2023-01-05T00:00:00Z,14.198295454545454,NC,2023-01-05T00:00:00Z
2023-01-06T00:00:00Z,13.2137339055794,NC,2023-01-06T00:00:00Z
2023-01-07T00:00:00Z,12.777553956834533,NC,2023-01-07T00:00:00Z
2023-01-08T00:00:00Z,12.54232424677188,NC,2023-01-08T00:00:00Z
2023-01-09T00:00:00Z,12.483741007194245,NC,2023-01-09T00:00:00Z
2023-09-30T23:00:00Z,25.580512091038408,NC,2023-09-30T23:00:00Z
2023-10-09T23:00:00Z,23.180890804597702,NC,2023-10-09T23:00:00Z
2023-10-10T23:00:00Z,23.03529411764706,NC,2023-10-10T23:00:00Z
2023-10-11T23:00:00Z,23.021,NC,2023-10-11T23:00:00Z
2023-10-12T23:00:00Z,23.536766809728185,NC,2023-10-12T23:00:00Z
2023-10-13T23:00:00Z,23.62449567723343,NC,2023-10-13T23:00:00Z
2023-10-14T23:00:00Z,23.647150997150998,NC,2023-10-14T23:00:00Z
2023-10-15T23:00:00Z,23.827926657263752,NC,2023-10-15T23:00:00Z
2023-10-16T23:00:00Z,23.006134094151214,NC,2023-10-16T23:00:00Z
2023-10-17T23:00:00Z,21.49485294117647,NC,2023-10-17T23:00:00Z
2023-10-18T23:00:00Z,21.084296296296298,NC,2023-10-18T23:00:00Z
2023-10-01T23:00:00Z,25.389239598278337,NC,2023-10-01T23:00:00Z
2023-10-19T23:00:00Z,21.621285714285715,NC,2023-10-19T23:00:00Z
2023-10-20T23:00:00Z,21.99871244635193,NC,2023-10-20T23:00:00Z
2023-10-21T23:00:00Z,22.268481375358167,NC,2023-10-21T23:00:00Z
2023-10-22T23:00:00Z,22.780841799709723,NC,2023-10-22T23:00:00Z
2023-10-23T23:00:00Z,22.708670520231212,NC,2023-10-23T23:00:00Z
2023-10-24T23:00:00Z,22.722364672364673,NC,2023-10-24T23:00:00Z
2023-10-25T23:00:00Z,22.606590257879656,NC,2023-10-25T23:00:00Z
2023-10-26T23:00:00Z,22.302305475504323,NC,2023-10-26T23:00:00Z
2023-10-27T23:00:00Z,22.454571843251088,NC,2023-10-27T23:00:00Z
2023-10-28T23:00:00Z,22.569539375928677,NC,2023-10-28T23:00:00Z
2023-10-02T23:00:00Z,25.094452347083926,NC,2023-10-02T23:00:00Z
2023-10-30T00:00:00Z,22.56833810888252,NC,2023-10-30T00:00:00Z
2023-10-31T00:00:00Z,21.862699564586357,NC,2023-10-31T00:00:00Z
2023-10-03T23:00:00Z,24.797364568081992,NC,2023-10-03T23:00:00Z
2023-10-04T23:00:00Z,24.083238636363635,NC,2023-10-04T23:00:00Z
2023-10-05T23:00:00Z,23.94518413597734,NC,2023-10-05T23:00:00Z
2023-10-06T23:00:00Z,24.00759312320917,NC,2023-10-06T23:00:00Z
2023-10-07T23:00:00Z,24.172624113475177,NC,2023-10-07T23:00:00Z
2023-10-08T23:00:00Z,24.04585714285714,NC,2023-10-08T23:00:00Z
2023-11-01T00:00:00Z,21.31099706744868,NC,2023-11-01T00:00:00Z
2023-11-10T00:00:00Z,17.565751445086704,NC,2023-11-10T00:00:00Z
2023-11-11T00:00:00Z,18.149,NC,2023-11-11T00:00:00Z
2023-11-12T00:00:00Z,18.982553191489362,NC,2023-11-12T00:00:00Z
2023-11-13T00:00:00Z,17.749078726968175,NC,2023-11-13T00:00:00Z
2023-11-14T00:00:00Z,17.20909090909091,NC,2023-11-14T00:00:00Z
2023-11-15T00:00:00Z,17.040256045519204,NC,2023-11-15T00:00:00Z
2023-11-16T00:00:00Z,16.66728307254623,NC,2023-11-16T00:00:00Z
2023-11-17T00:00:00Z,15.969393511988716,NC,2023-11-17T00:00:00Z
2023-11-18T00:00:00Z,15.715781922525107,NC,2023-11-18T00:00:00Z
2023-11-19T00:00:00Z,15.464873417721519,NC,2023-11-19T00:00:00Z
2023-11-02T00:00:00Z,20.118867924528303,NC,2023-11-02T00:00:00Z
2023-11-20T00:00:00Z,14.616907514450867,NC,2023-11-20T00:00:00Z
2023-11-21T00:00:00Z,14.704680851063829,NC,2023-11-21T00:00:00Z
2023-11-22T00:00:00Z,15.401149425287356,NC,2023-11-22T00:00:00Z
2023-11-23T00:00:00Z,15.595513748191028,NC,2023-11-23T00:00:00Z
2023-11-24T00:00:00Z,14.842419825072886,NC,2023-11-24T00:00:00Z
2023-11-25T00:00:00Z,14.335777126099707,NC,2023-11-25T00:00:00Z
2023-11-26T00:00:00Z,14.786187050359713,NC,2023-11-26T00:00:00Z
2023-11-27T00:00:00Z,15.30705035971223,NC,2023-11-27T00:00:00Z
2023-11-28T00:00:00Z,15.480965909090909,NC,2023-11-28T00:00:00Z
2023-11-29T00:00:00Z,15.032416787264834,NC,2023-11-29T00:00:00Z
2023-11-03T00:00:00Z,18.970921985815604,NC,2023-11-03T00:00:00Z
2023-11-30T00:00:00Z,14.800430416068867,NC,2023-11-30T00:00:00Z
2023-11-04T00:00:00Z,18.187336244541484,NC,2023-11-04T00:00:00Z
2023-11-05T00:00:00Z,18.00943396226415,NC,2023-11-05T00:00:00Z
2023-11-06T00:00:00Z,18.16946454413893,NC,2023-11-06T00:00:00Z
2023-11-07T00:00:00Z,18.171902017291067,NC,2023-11-07T00:00:00Z
2023-11-08T00:00:00Z,18.176836158192092,NC,2023-11-08T00:00:00Z
2023-11-09T00:00:00Z,17.588998589562763,NC,2023-11-09T00:00:00Z
2023-12-01T00:00:00Z,14.632075471698114,NC,2023-12-01T00:00:00Z
2023-12-10T00:00:00Z,12.953006681514477,NC,2023-12-10T00:00:00Z
2023-12-11T00:00:00Z,13.630537634408602,NC,2023-12-11T00:00:00Z
2023-12-12T00:00:00Z,13.518300653594771,NC,2023-12-12T00:00:00Z
2023-12-13T00:00:00Z,13.33978494623656,NC,2023-12-13T00:00:00Z
2023-12-14T00:00:00Z,13.942335766423357,NC,2023-12-14T00:00:00Z
2023-12-15T00:00:00Z,13.56994301994302,NC,2023-12-15T00:00:00Z
2023-12-16T00:00:00Z,13.088450704225352,NC,2023-12-16T00:00:00Z
2023-12-17T00:00:00Z,13.660170697012802,NC,2023-12-17T00:00:00Z
2023-12-18T00:00:00Z,13.907879656160459,NC,2023-12-18T00:00:00Z
2023-12-19T00:00:00Z,13.14450784593438,NC,2023-12-19T00:00:00Z
2023-12-02T00:00:00Z,14.194388489208633,NC,2023-12-02T00:00:00Z
2023-12-20T00:00:00Z,12.07683615819209,NC,2023-12-20T00:00:00Z
2023-12-21T00:00:00Z,11.359544159544159,NC,2023-12-21T00:00:00Z
2023-12-22T00:00:00Z,11.296879432624113,NC,2023-12-22T00:00:00Z
2023-12-23T00:00:00Z,11.26487252124646,NC,2023-12-23T00:00:00Z
2023-12-24T00:00:00Z,11.571327683615818,NC,2023-12-24T00:00:00Z
2023-12-25T00:00:00Z,12.403409090909092,NC,2023-12-25T00:00:00Z
2023-12-26T00:00:00Z,12.166145092460882,NC,2023-12-26T00:00:00Z
2023-12-27T00:00:00Z,12.254829545454545,NC,2023-12-27T00:00:00Z
2023-12-28T00:00:00Z,12.748280802292264,NC,2023-12-28T00:00:00Z
2023-12-29T00:00:00Z,13.478340365682138,NC,2023-12-29T00:00:00Z
2023-12-03T00:00:00Z,13.711318051575931,NC,2023-12-03T00:00:00Z
2023-12-30T00:00:00Z,13.992253521126761,NC,2023-12-30T00:00:00Z
2023-12-31T00:00:00Z,14.394151212553496,NC,2023-12-31T00:00:00Z
2023-12-04T00:00:00Z,13.939311334289814,NC,2023-12-04T00:00:00Z
2023-12-05T00:00:00Z,14.271082621082622,NC,2023-12-05T00:00:00Z
2023-12-06T00:00:00Z,14.14590395480226,NC,2023-12-06T00:00:00Z
2023-12-07T00:00:00Z,14.171884498480242,NC,2023-12-07T00:00:00Z
2023-12-08T00:00:00Z,13.006926406926407,NC,2023-12-08T00:00:00Z
2023-12-09T00:00:00Z,12.437152777777778,NC,2023-12-09T00:00:00Z
2023-02-01T00:00:00Z,9.68315565031983,NC,2023-02-01T00:00:00Z
2023-02-10T00:00:00Z,11.265346534653466,NC,2023-02-10T00:00:00Z
2023-02-11T00:00:00Z,11.688051209103842,NC,2023-02-11T00:00:00Z
2023-02-12T00:00:00Z,12.011598302687412,NC,2023-02-12T00:00:00Z
2023-02-13T00:00:00Z,12.233286318758815,NC,2023-02-13T00:00:00Z
2023-02-14T00:00:00Z,12.217521367521368,NC,2023-02-14T00:00:00Z
2023-02-15T00:00:00Z,11.601432664756446,NC,2023-02-15T00:00:00Z
2023-02-16T00:00:00Z,11.742165242165242,NC,2023-02-16T00:00:00Z
2023-02-17T00:00:00Z,11.960198300283286,NC,2023-02-17T00:00:00Z
2023-02-18T00:00:00Z,11.840116279069768,NC,2023-02-18T00:00:00Z
2023-02-19T00:00:00Z,11.740761636107193,NC,2023-02-19T00:00:00Z
2023-02-02T00:00:00Z,10.034497816593886,NC,2023-02-02T00:00:00Z
2023-02-20T00:00:00Z,10.744822695035461,NC,2023-02-20T00:00:00Z
2023-02-21T00:00:00Z,10.129561527581329,NC,2023-02-21T00:00:00Z
2023-02-22T00:00:00Z,9.95091937765205,NC,2023-02-22T00:00:00Z
2023-02-23T00:00:00Z,10.209285714285715,NC,2023-02-23T00:00:00Z
2023-02-24T00:00:00Z,11.047101449275361,NC,2023-02-24T00:00:00Z
2023-02-25T00:00:00Z,11.7724039829303,NC,2023-02-25T00:00:00Z
2023-02-26T00:00:00Z,12.064838255977497,NC,2023-02-26T00:00:00Z
